country,location,artotal
South_Africa,Western_Cape,0.49897600000000003
South_Africa,South_Africa,0.513498
United_States,Alabama,0.46012600000000003
United_States,Alaska,0.5054029999999999
United_States,Arizona,0.469583
United_States,Arkansas,0.465264
United_States,California,0.5028859999999999
United_States,Colorado,0.503631
United_States,Connecticut,0.5065069999999999
United_States,Delaware,0.490805
United_States,District_of_Columbia,0.44496
United_States,Florida,0.451354
United_States,Georgia,0.497465
United_States,Hawaii,0.486676
United_States,Idaho,0.495795
United_States,Illinois,0.502092
United_States,Indiana,0.489011
United_States,Iowa,0.505107
United_States,Kansas,0.5094310000000001
United_States,Kentucky,0.453143
United_States,Louisiana,0.474516
United_States,Maine,0.46939899999999996
United_States,Maryland,0.518904
United_States,Massachusetts,0.501466
United_States,Michigan,0.47613900000000003
United_States,Minnesota,0.514641
United_States,Mississippi,0.46458699999999997
United_States,Missouri,0.483699
United_States,Montana,0.471297
United_States,Nebraska,0.5177069999999999
United_States,Nevada,0.46982799999999997
United_States,New_Hampshire,0.505476
United_States,New_Jersey,0.5030359999999999
United_States,New_Mexico,0.472441
United_States,New_York,0.486609
United_States,North_Carolina,0.47279399999999994
United_States,North_Dakota,0.49522
United_States,Ohio,0.482496
United_States,Oklahoma,0.4791
United_States,Oregon,0.465214
United_States,Pennsylvania,0.47676199999999996
United_States,Puerto_Rico,0.42471000000000003
United_States,Rhode_Island,0.478496
United_States,South_Carolina,0.464046
United_States,South_Dakota,0.49967700000000004
United_States,Tennessee,0.461983
United_States,Texas,0.511077
United_States,Utah,0.541248
United_States,Vermont,0.487145
United_States,Virginia,0.496044
United_States,Washington,0.47747
United_States,West_Virginia,0.422454
United_States,Wisconsin,0.501536
United_States,Wyoming,0.495753
